ParcelID,Address,Ward,Neigh,AssN,Usage,Description,BldgSF,Front,Side 1,LotSF,Add#,Street
53950002200,5041 Plover Av,27,72,327,Residential,1 Story Frame Residence,816,30.0,138.5,4155.0,5041,Plover
53960002600,5023 Thrush Av,27,72,327,Residential,2 Story Brick Residence,1760,25.0,138.0,3397.0,5023,Thrush
53960003100,5007 Thrush Av,27,72,327,Residential,1 Story Frame Residence,798,50.0,138.28,6912.0,5007,Thrush
54140001100,5310 Oriole Av,27,72,327,Residential,1.5 Story Frame Residence,1320,52.0,136.16,7162.0,5310,Oriole
54140003200,5247 Gilmore Av,27,72,327,Residential,1.5 Story Stucco Residence,864,25.0,142.33,3558.0,5247,Gilmore
55240003000,5507 Genevieve Av,27,72,327,Residential,1 Story Frame Residence,768,25.0,125.0,2836.0,5507,Genevieve
55250000600,5518 Genevieve Av,27,72,327,Residential,1 Story Frame Residence **,779,25.0,125.0,3129.0,5518,Genevieve
55250003300,5501 Beacon Av,27,72,327,Residential,1 Story Frame Residence,1012,25.0,125.0,3677.0,5501,Beacon
55260000600,5512 Beacon Av,27,72,327,Residential,1 Story Frame Residence,630,25.0,121.42,2999.0,5512,Beacon
55270002500,5454 Beacon Av,27,72,327,Residential,1 Story Frame Residence,640,50.0,121.5,6176.0,5454,Beacon
55270002700,5462 Beacon Av,27,72,327,Residential,2 Story Brick Residence,648,25.0,121.5,2772.0,5462,Beacon
55270003000,5476 Beacon Av,27,72,327,Residential,1 Story Brick Residence,760,25.0,121.5,3173.0,5476,Beacon
55280000400,5412 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,1012,25.0,125.0,3086.3783845,5412,Genevieve
55280002100,5458 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,792,25.0,125.0,3195.0,5458,Genevieve
55280002300,5464 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,1012,24.83,125.0,3562.0,5464,Genevieve
55290002700,5477 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,957,25.0,125.0,3008.0,5477,Genevieve
55290003200,5459 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,760,25.0,125.0,3530.0,5459,Genevieve
55290003800,5443 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,864,25.0,125.0,3125.0,5443,Genevieve
55290004200,5433 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,740,25.0,125.0,3122.0,5433,Genevieve
55300003000,5263-5 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,858,25.0,125.0,3311.0,5263,Genevieve
55300004600,5223 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,800,25.0,125.0,3073.0,5223,Genevieve
55320001800,5262 Beacon Av,27,72,327,Residential,1 Story Frame Residence,900,25.0,121.3,3030.0,5262,Beacon
55320001900,5264 Beacon Av,27,72,327,Residential,2 Story Frame Residence,1496,25.0,121.3,3032.0,5264,Beacon
55320003500,5245 Davison Av,27,72,327,Residential,1 Story Frame Residence,816,30.0,121.58,3786.0,5245,Davison
55560001400,5036 Emerson Av,27,71,327,Residential,1 Story Frame Residence,861,25.0,123.0,2981.0,5036,Emerson
55560002700,5076 Emerson Av,27,71,327,Residential,2 Story Frame Residence,872,37.5,122.5,4594.0,5076,Emerson
55570005200,5043 Claxton Av,27,71,327,Residential,1 Story Brick Residence,779,25.0,125.0,2966.0,5043,Claxton
55680000600,5220 Alcott Av,27,72,327,Residential,1 Story Frame Residence,672,60.0,125.0,7206.0,5220,Alcott
55680003400,5251 Emerson Av,27,72,327,Residential,1 Story Brick Residence,840,30.0,125.0,3750.0,5251,Emerson
55680003500,5249 Emerson Av,27,72,327,Residential,1 Story Brick Residence,960,30.0,125.0,3750.0,5249,Emerson
55690001300,5238 Davison Av,27,72,327,Residential,2 Story Frame Residence,720,30.0,125.0,4033.0,5238,Davison
55770005600,5403 Claxton Av,27,71,327,Residential,1.5 Story Brick Residence,1764,40.0,125.0,5733.0,5403,Claxton
56310000400,5516 Alcott Av,27,72,327,Residential,1 Story Frame Residence,841,30.0,125.0,3750.0,5516,Alcott
56310001100,5540 Alcott Av,27,72,327,Residential,1 Story Frame Residence,912,30.0,125.0,3750.0,5540,Alcott
56310001300,5420 W Florissant Av,27,72,327,Residential,1.5 Story Frame Residence,988,35.0,125.0,4513.0,5420,Florissant
56320000900,5534 Davison Av,27,72,327,Residential,1 Story Frame Residence,720,30.0,125.0,3518.0,5534,Davison
56320001600,5442 W Florissant Av,27,72,327,Residential,1 Story Frame Residence **,900,40.0,125.0,5118.0,5442,Florissant
56320001900,5541 Alcott Av,27,72,327,Residential,1 Story Brick Residence,944,30.0,125.0,4435.0,5541,Alcott
